movieId,title,genres,Main_director,Duration
79684,Paper Man (2009),Comedy|Drama,Kieran Mulroney,1h 50min
79695,"Expendables, The (2010)",Action|Adventure|Thriller,Sylvester Stallone,1h 43min
79702,Scott Pilgrim vs. the World (2010),Action|Comedy|Fantasy|Musical|Romance,Edgar Wright,1h 52min
79798,I Killed My Mother (J'ai tué ma mère) (2009),Drama,Xavier Dolan,1h 36min
79868,Heartless (2009),Fantasy|Horror|Mystery|Thriller,Philip Ridley,1h 54min
79879,Piranha (Piranha 3D) (2010),Action|Horror|Thriller,Alexandre Aja,1h 28min
79895,"Extraordinary Adventures of Adèle Blanc-Sec, The (2010)",Action|Adventure|Fantasy|Mystery,Luc Besson,1h 47min
79897,Get Low (2009),Comedy|Drama|Mystery,Aaron Schneider,1h 43min
79946,"Joneses, The (2009)",Comedy|Drama,Derrick Borte,1h 36min
80083,Dragon Ball Z: Dead Zone (Doragon bôru Z 1: Ora no Gohan wo kaese) (1989),Action|Adventure|Animation|Fantasy|Sci-Fi,Daisuke Nishio,41min
80094,"Last Exorcism, The (2010)",Horror|Thriller,Daniel Stamm,1h 27min
80124,Sisters (Syostry) (2001),Action|Crime|Drama,Sergey Bodrov,1h 23min
80126,"American, The (2010)",Drama|Thriller,Anton Corbijn,1h 45min
80139,Jackass 2.5 (2007),Comedy|Documentary,Jeff Tremaine,1h 4min
80162,"Horde, The (La Horde) (2009)",Action|Horror|Thriller,Yannick Dahan,1h 30min
80166,"Switch, The (2010)",Comedy|Romance,Josh Gordon,1h 41min
80219,Machete (2010),Action|Adventure|Comedy|Crime|Thriller,Ethan Maniquis,1h 45min
80241,Going the Distance (2010),Comedy|Romance,Nanette Burstein,1h 43min
80363,Resident Evil: Afterlife (2010),Action|Horror|Sci-Fi|Thriller|IMAX,Paul W.S. Anderson,1h 36min
80454,Princess (Prinsessa) (2010),Drama,Arto Halonen,1h 44min
80463,"Social Network, The (2010)",Drama,David Fincher,2h
80478,"Man Vanishes, A (Ningen Johatsu) (1967)",Documentary|Drama|Mystery,Shôhei Imamura,2h 10min
80489,"Town, The (2010)",Crime|Drama|Thriller,Ben Affleck,2h 5min
80549,Easy A (2010),Comedy|Romance,Will Gluck,1h 32min
80551,Eat Pray Love (2010),Drama|Romance,Ryan Murphy,2h 13min
80553,Howl (2010),Drama,Rob Epstein,1h 24min
80572,I'm Still Here (2010),Comedy|Drama,Casey Affleck,1h 48min
80584,"Patrik Age 1.5 (Patrik 1,5) (2008)",Comedy|Drama|Romance,Ella Lemhagen,1h 43min
80586,Flipped (2010),Comedy|Drama|Romance,Rob Reiner,1h 30min
80590,Wall Street: Money Never Sleeps (2010),Drama,Oliver Stone,2h 13min
80615,Legend of the Guardians: The Owls of Ga'Hoole (2010),Adventure|Animation|Fantasy|IMAX,Zack Snyder,1h 37min
80693,It's Kind of a Funny Story (2010),Comedy|Drama,Anna Boden,1h 41min
80727,Middle Men (2009),Comedy|Crime|Drama,George Gallo,1h 45min
80748,Alice in Wonderland (1933),Adventure|Children|Fantasy,Norman Z. McLeod,1h 16min
80831,Let Me In (2010),Drama|Horror|Mystery,Matt Reeves,1h 56min
80834,Sintel (2010),Animation|Fantasy,Colin Levy,14min
80839,Secretariat (2010),Adventure|Drama,Randall Wallace,2h 3min
80846,Devil (2010),Horror|Mystery|Thriller,John Erick Dowdle,1h 20min
80858,You Again (2010),Comedy,Andy Fickman,1h 45min
80860,Life as We Know It (2010),Comedy|Romance,Greg Berlanti,1h 55min
80862,Catfish (2010),Documentary|Mystery,Henry Joost,1h 27min
80864,You Will Meet a Tall Dark Stranger (2010),Comedy|Romance,Woody Allen,1h 38min
80880,Stone (2010),Drama|Thriller,John Curran,1h 45min
80906,Inside Job (2010),Documentary,Charles Ferguson,1h 49min
80917,Monsters (2010),Drama|Sci-Fi,Gareth Edwards,1h 34min
80969,Never Let Me Go (2010),Drama|Romance|Sci-Fi,Mark Romanek,1h 43min
81018,"Illusionist, The (L'illusionniste) (2010)",Animation,Sylvain Chomet,1h 30min
81087,Luck by Chance (2009),Drama,Zoya Akhtar,2h 36min
81132,Rubber (2010),Action|Adventure|Comedy|Crime|Drama|Film-Noir|Horror|Mystery|Thriller|Western,Quentin Dupieux,1h 22min
81156,Jackass 3D (2010),Action|Comedy|Documentary,Jeff Tremaine,1h 35min
81158,Restrepo (2010),Documentary|War,Tim Hetherington,1h 33min
81191,Waiting for 'Superman' (2010),Documentary,Davis Guggenheim,1h 51min
81229,Red (2010),Action|Comedy,Robert Schwentke,1h 51min
81257,In a Better World (Hævnen) (2010),Drama,Susanne Bier,1h 58min
81383,Heartbreaker (L'Arnacoeur) (2010),Comedy|Romance,Pascal Chaumeil,1h 45min
81417,Paranormal Activity 2 (2010),Horror|IMAX,Tod Williams,1h 31min
81456,Heartbeats (Les amours imaginaires) (2010),Drama|Romance,Xavier Dolan,1h 41min
81512,Hereafter (2010),Drama|Fantasy,Clint Eastwood,2h 9min
81520,Undisputed III: Redemption (2010),Action|Crime|Drama,Isaac Florentine,1h 36min
81535,Saw VII 3D - The Final Chapter (2010),Horror|Mystery|Thriller,Kevin Greutert,1h 30min
81537,Due Date (2010),Comedy,Todd Phillips,1h 35min
81562,127 Hours (2010),Adventure|Drama|Thriller,Danny Boyle,1h 34min
81564,Megamind (2010),Action|Animation|Children|Comedy|Sci-Fi|IMAX,Tom McGrath,1h 35min
81591,Black Swan (2010),Drama|Thriller,Darren Aronofsky,1h 48min
81681,I Shot Jesse James (1949),Drama|Romance|Western,Samuel Fuller,1h 21min
81782,Unstoppable (2010),Action|Drama|Thriller,Tony Scott,1h 38min
81784,Morning Glory (2010),Comedy|Drama|Romance,Roger Michell,1h 47min
81786,Certified Copy (Copie conforme) (2010),Drama,Abbas Kiarostami,1h 46min
81788,"Next Three Days, The (2010)",Crime|Drama|Romance|Thriller,Paul Haggis,2h 13min
81791,Somewhere (2010),Drama,Sofia Coppola,1h 37min
81819,Biutiful (2010),Drama,Alejandro G. Iñárritu,2h 28min
81831,"First Beautiful Thing, The (La prima cosa bella) (2010)",Comedy|Drama,Paolo Virzì,2h 2min
81834,Harry Potter and the Deathly Hallows: Part 1 (2010),Action|Adventure|Fantasy|IMAX,David Yates,2h 26min
81845,"King's Speech, The (2010)",Drama,Tom Hooper,1h 58min
81847,Tangled (2010),Animation|Children|Comedy|Fantasy|Musical|Romance|IMAX,Nathan Greno,1h 40min
81910,"Art of the Steal, The (2009)",Documentary,Don Argott,1h 41min
81932,"Fighter, The (2010)",Drama,David O. Russell,1h 56min
81949,"Romantics, The (2010)",Comedy|Drama|Romance,Galt Niederhoffer,1h 35min
82041,"Loved Ones, The (2009)",Horror,Sean Byrne,1h 24min
82053,Casino Jack (2010),Comedy|Crime,George Hickenlooper,1h 48min
82088,Vincent Wants to Sea (Vincent will meer) (2010),Drama,Ralf Huettner,1h 36min
82093,London Boulevard (2010),Crime|Romance,William Monahan,1h 43min
82095,Skyline (2010),Sci-Fi|Thriller,Colin Strause,1h 32min
82152,Beastly (2011),Drama|Fantasy|Romance,Daniel Barnz,1h 26min
82167,Love and Other Drugs (2010),Comedy|Drama|Romance,Edward Zwick,1h 52min
82169,"Chronicles of Narnia: The Voyage of the Dawn Treader, The (2010)",Adventure|Children|Fantasy,Michael Apted,1h 53min
82202,"Tourist, The (2010)",Drama|Thriller,Florian Henckel von Donnersmarck,1h 43min
82242,Rare Exports: A Christmas Tale (Rare Exports) (2010),Action|Comedy,Jalmari Helander,1h 24min
82366,Hatchet II (2010),Comedy|Horror|Thriller,Adam Green,1h 25min
82378,All Good Things (2010),Drama|Mystery|Thriller,Andrew Jarecki,1h 41min
82459,True Grit (2010),Western,Ethan Coen,1h 50min
82461,Tron: Legacy (2010),Action|Adventure|Sci-Fi|IMAX,Joseph Kosinski,2h 5min
82499,How Do You Know (2010),Comedy|Drama|Romance,James L. Brooks,2h 1min
82527,Barney's Version (2010),Drama,Richard J. Lewis,2h 14min
82534,"Company Men, The (2010)",Drama,John Wells,1h 44min
82641,"One-Armed Swordsman, The (Dubei dao) (1967)",Action|Drama,Cheh Chang,1h 55min
82667,I Saw the Devil (Akmareul boatda) (2010),Crime|Thriller,Jee-woon Kim,2h 24min
82684,Trash Humpers (2009),Drama,Harmony Korine,1h 18min
82744,Faster (2010),Action|Crime|Drama,George Tillman Jr.,1h 38min
82765,Little Big Soldier (Da bing xiao jiang) (2010),Action|Adventure|Comedy|Drama|War,Sheng Ding,1h 36min
82767,Rabbit Hole (2010),Drama,John Cameron Mitchell,1h 31min
82848,One Week (1920),Comedy,Edward F. Cline,25min
82852,Little Fockers (2010),Comedy,Paul Weitz,1h 38min
82854,Gulliver's Travels (2010),Adventure|Comedy|Fantasy,Rob Letterman,1h 25min
82857,Sweetgrass (2009),Adventure|Documentary|Western,Ilisa Barbash,1h 41min
83086,Burlesque (2010),Drama|Musical|Romance,Steve Antin,1h 59min
83132,"Secret World of Arrietty, The (Kari-gurashi no Arietti) (2010)",Animation|Children|Fantasy,Hiromasa Yonebayashi,1h 34min
83134,Tucker & Dale vs Evil (2010),Comedy|Horror,Eli Craig,1h 29min
83177,Yogi Bear (2010),Children|Comedy,Eric Brevig,1h 21min
83270,Made in Dagenham (2010),Comedy|Drama,Nigel Cole,1h 53min
83349,"Green Hornet, The (2011)",Action|Comedy|Crime|Fantasy|Thriller|IMAX,Michel Gondry,1h 59min
83369,"Way Back, The (2010)",Drama,Peter Weir,2h 13min
83374,"Warrior's Way, The (2010)",Action|Fantasy|Western,Sngmoo Lee,1h 40min
83480,Season of the Witch (2011),Adventure|Drama|Fantasy,Dominic Sena,1h 35min
83601,Amer (2009),Drama|Horror,Hélène Cattet,1h 30min
83613,Cowboys & Aliens (2011),Action|Sci-Fi|Thriller|Western|IMAX,Jon Favreau,1h 59min
83796,Anything for Her (Pour elle) (2008),Crime|Drama|Thriller,Fred Cavayé,1h 36min
83803,Day & Night (2010),Animation|Children,Teddy Newton,6min
83827,Marwencol (2010),Documentary,Jeff Malmberg,1h 22min
83910,"Dilemma, The (2011)",Comedy|Drama,Ron Howard,1h 51min
83969,Down Argentine Way (1940),Comedy|Drama|Romance,Irving Cummings,1h 29min
83976,"Trip, The (2010)",Comedy|Drama,Michael Winterbottom,1h 52min
84152,Limitless (2011),Sci-Fi|Thriller,Neil Burger,1h 45min
84156,Happy People: A Year in the Taiga (2010),Documentary,Werner Herzog,1h 30min
84187,Evangelion: 2.0 You Can (Not) Advance (Evangerion shin gekijôban: Ha) (2009),Action|Animation|Drama|Sci-Fi,Masayuki,1h 52min
84189,I Spit on Your Grave (2010),Crime|Horror|Thriller,Steven R. Monroe,1h 48min
84240,Even the Rain (También la lluvia) (2010),Drama,Icíar Bollaín,1h 43min
84246,It Happened on Fifth Avenue (1947),Comedy|Romance,Roy Del Ruth,1h 56min
84273,Zeitgeist: Moving Forward (2011),Documentary,Peter Joseph,2h 41min
84374,No Strings Attached (2011),Comedy|Romance,Ivan Reitman,1h 48min
84392,"Lincoln Lawyer, The (2011)",Crime|Drama|Thriller,Brad Furman,1h 58min
84414,All-Star Superman (2011),Action|Adventure|Animation|Sci-Fi,Sam Liu,1h 16min
84512,Girls About Town (1931),Comedy,George Cukor,1h 20min
84523,Kill! (Kiru) (1968),Action|Comedy|Drama,Kihachi Okamoto,1h 55min
84553,Pekka ja Pätkä salapoliiseina (1957),Comedy,Armand Lohikoski,1h 22min
84601,Unknown (2011),Drama|Mystery|Thriller,Jaume Collet-Serra,1h 53min
84615,Cedar Rapids (2011),Comedy,Miguel Arteta,1h 27min
84637,Gnomeo & Juliet (2011),Adventure|Animation|Children|Comedy|Fantasy|Romance,Kelly Asbury,1h 24min
84696,Burke and Hare (2010),Comedy|Thriller,John Landis,1h 31min
84716,Castaway on the Moon (Kimssi pyoryugi) (2009),Comedy|Drama|Romance,Hae-jun Lee,1h 56min
84772,Paul (2011),Adventure|Comedy|Sci-Fi,Greg Mottola,1h 44min
84799,"Asphyx, The (1973)",Horror|Sci-Fi,Peter Newbrook,1h 39min
84844,Brother 2 (Brat 2) (2000),Crime|Drama,Aleksey Balabanov,2h 2min
84847,Emma (2009),Comedy|Drama|Romance,Romola Garai,4h
84942,Drive Angry (2011),Action|Fantasy|Thriller,Patrick Lussier,1h 44min
84944,Rango (2011),Action|Adventure|Animation|Children|Comedy|Western,Gore Verbinski,1h 47min
84950,Take Me Home Tonight (2011),Comedy|Drama,Michael Dowse,1h 54min
84952,Confessions (Kokuhaku) (2010),Drama|Horror,Tetsuya Nakashima,1h 46min
84954,"Adjustment Bureau, The (2011)",Romance|Sci-Fi|Thriller,George Nolfi,1h 46min
85020,"Mechanic, The (2011)",Action|Drama|Thriller,Simon West,1h 33min
85022,Hall Pass (2011),Comedy,Bobby Farrelly,1h 45min
85025,"Eagle, The (2011)",Adventure|Drama,Kevin Macdonald,1h 54min
85056,I Am Number Four (2011),Action|Sci-Fi|Thriller|IMAX,D.J. Caruso,1h 51min
85131,Battle: Los Angeles (2011),Action|Sci-Fi|War,Jonathan Liebesman,1h 56min
85179,Summer Wars (Samâ wôzu) (2009),Adventure|Animation|Comedy|Sci-Fi,Mamoru Hosoda,1h 54min
85213,"Sunset Limited, The (2011)",Drama,Tommy Lee Jones,1h 31min
85259,Winnie the Pooh and the Honey Tree (1966),Animation|Children,Wolfgang Reitherman,25min
85261,Mars Needs Moms (2011),Action|Adventure|Animation|Children|Comedy|Sci-Fi|IMAX,Simon Wells,1h 28min
85295,Scooby-Doo! Curse of the Lake Monster (2010),Adventure|Children|Comedy|Mystery,Brian Levant,1h 19min
85316,Winnie the Pooh and Tigger Too (1974),Animation|Children,John Lounsbery,25min
85334,Hard Ticket to Hawaii (1987),Action|Comedy,Andy Sidaris,1h 36min
85342,Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora É Outro) (2010),Action|Crime|Drama,José Padilha,1h 55min
85354,Mesrine: Public Enemy #1 (L'ennemi public n°1) (2008),Action|Crime,Jean-François Richet,2h 13min
85367,Just Go with It (2011),Comedy|Romance,Dennis Dugan,1h 57min
85394,Cave of Forgotten Dreams (2010),Documentary,Werner Herzog,1h 30min
85397,Red Riding Hood (2011),Fantasy|Horror|Mystery|Thriller,Catherine Hardwicke,1h 40min
85399,"Big Mommas: Like Father, Like Son (2011)",Comedy,John Whitesell,1h 47min
85401,Super (2010),Action|Comedy|Drama,James Gunn,1h 36min
85412,"Troll Hunter, The (Trolljegeren) (2010)",Fantasy|Horror,André Øvredal,1h 43min
85414,Source Code (2011),Action|Drama|Mystery|Sci-Fi|Thriller,Duncan Jones,1h 33min
85438,Jane Eyre (2011),Drama|Romance,Cary Joji Fukunaga,2h
85510,Sucker Punch (2011),Action|Fantasy|Thriller|IMAX,Zack Snyder,1h 50min
85565,Chalet Girl (2011),Comedy|Romance,Phil Traill,1h 37min
85736,BURN-E (2008),Adventure|Animation|Children|Sci-Fi,Angus MacLane,8min
85774,Senna (2010),Documentary,Asif Kapadia,1h 46min
85780,Family Guy Presents: It's a Trap (2010),Animation|Comedy|Sci-Fi,Peter Shin,56min
85788,Insidious (2010),Fantasy|Horror|Thriller,James Wan,1h 43min
85796,Hobo with a Shotgun (2011),Action|Adventure|Crime|Thriller,Jason Eisener,1h 26min
85881,Win Win (2011),Comedy|Drama,Tom McCarthy,1h 46min
85885,Room in Rome (Habitación en Roma) (2010),Drama|Romance,Julio Medem,1h 47min
86000,Boy (2010),Comedy|Drama,Taika Waititi,1h 27min
86014,Diary of a Wimpy Kid: Rodrick Rules (2011),Comedy,David Bowers,1h 40min
86028,Henry's Crime (2010),Comedy|Crime,Malcolm Venville,1h 48min
86059,Hop (2011),Animation|Children|Comedy,Tim Hill,1h 35min
86066,Playing the Victim (Izobrazhaya zhertvu) (2006),Comedy,Kirill Serebrennikov,1h 35min
86068,Films to Keep You Awake: The Christmas Tale (Películas para no dormir: Cuento de navidad) (2005),Horror|Thriller,Paco Plaza,1h 11min
86142,13 Assassins (Jûsan-nin no shikaku) (2010),Action,Takashi Miike,2h 21min
86190,Hanna (2011),Action|Adventure|Mystery|Thriller,Joe Wright,1h 51min
86237,Connections (1978),Documentary,James Burke,50min
86279,Into Eternity (2010),Documentary,Michael Madsen,1h 15min
86286,Daffy Duck's Quackbusters (1988),Animation|Children|Comedy|Horror,Greg Ford,1h 18min
86290,American: The Bill Hicks Story (2009),Comedy|Documentary,Matt Harlock,1h 42min
86293,Arthur (2011),Comedy,Jason Winer,1h 50min
86295,Scream 4 (2011),Comedy|Horror|Mystery|Thriller,Wes Craven,1h 51min
86298,Rio (2011),Adventure|Animation|Children|Comedy,Carlos Saldanha,1h 36min
86320,Melancholia (2011),Drama|Sci-Fi,Lars von Trier,2h 15min
86332,Thor (2011),Action|Adventure|Drama|Fantasy|IMAX,Kenneth Branagh,1h 55min
86345,Louis C.K.: Hilarious (2010),Comedy,Louis C.K.,1h 22min
86347,Louis C.K.: Chewed Up (2008),Comedy,Louis C.K.,1h 1min
86355,Atlas Shrugged: Part 1 (2011),Drama|Mystery|Sci-Fi,Paul Johansson,1h 37min
86377,Louis C.K.: Shameless (2007),Comedy,Steven J. Santos,56min
86487,Mildred Pierce (2011),Drama,Kate Winslet,5h 36min
86504,Voices from the List (2004),Documentary,Michael Mayhew,1h 17min
86548,Water for Elephants (2011),Drama|Romance,Francis Lawrence,2h 2min
86593,African Cats (2011),Adventure|Documentary,Keith Scholey,1h 29min
86628,Kill the Irishman (2011),Action|Crime,Jonathan Hensleigh,1h 46min
86644,"Fast Five (Fast and the Furious 5, The) (2011)",Action|Crime|Drama|Thriller|IMAX,Justin Lin,2h 10min
86668,Louis Theroux: Law & Disorder (2008),Documentary,Paddy Wivell,2h 0mins
86721,Idiots and Angels (2008),Animation|Drama|Fantasy,Bill Plympton,1h 18min
86781,Incendies (2010),Drama|Mystery|War,Denis Villeneuve,2h 11min
86815,Soul Surfer (2011),Action|Drama,Sean McNamara,1h 52min
86817,Something Borrowed (2011),Comedy|Drama|Romance,Luke Greenfield,1h 52min
86833,Bridesmaids (2011),Comedy,Paul Feig,2h 5min
86835,Priest (2011),Action|Horror|Sci-Fi|Thriller,Scott Stewart,1h 27min
86864,Mothra (Mosura) (1961),Adventure|Fantasy|Sci-Fi,Ishirô Honda,1h 41min
86880,Pirates of the Caribbean: On Stranger Tides (2011),Action|Adventure|Fantasy|IMAX,Rob Marshall,2h 17min
86882,Midnight in Paris (2011),Comedy|Fantasy|Romance,Woody Allen,1h 36min
86892,The Man from Nowhere (2010),Action|Crime|Thriller,Jeong-beom Lee,1h 59min
86898,"Tree of Life, The (2011)",Drama,Terrence Malick,2h 19min
86911,"Hangover Part II, The (2011)",Comedy,Todd Phillips,1h 42min
86922,Nothing to Declare (Rien à déclarer) (2010),Comedy,Dany Boon,1h 48min
86960,Across the Hall (2009),Thriller,Alex Merkin,1h 33min
87028,"Roommate, The (2011)",Drama|Thriller,Christian E. Christiansen,1h 34min
87192,Attack the Block (2011),Action|Comedy|Sci-Fi,Joe Cornish,1h 28min
87194,The Way (2010),Adventure|Comedy|Drama,Emilio Estevez,2h 3min
87197,Let the Bullets Fly (2010),Action|Comedy,Wen Jiang,2h 12min
87222,Kung Fu Panda 2 (2011),Action|Adventure|Animation|Children|Comedy|IMAX,Jennifer Yuh Nelson,1h 30min
87232,X-Men: First Class (2011),Action|Adventure|Sci-Fi|Thriller|War,Matthew Vaughn,2h 11min
87234,Submarine (2010),Comedy|Drama|Romance,Richard Ayoade,1h 37min
87287,American Grindhouse (2010),Documentary,Elijah Drenner,1h 20min
87298,Everything Must Go (2010),Comedy|Drama,Dan Rush,1h 37min
87304,Beginners (2010),Drama,Mike Mills,1h 45min
87306,Super 8 (2011),Mystery|Sci-Fi|Thriller|IMAX,J.J. Abrams,1h 52min
87413,Bernie (1996),Comedy|Drama,Albert Dupontel,1h 27min
87430,Green Lantern (2011),Action|Adventure|Sci-Fi,Martin Campbell,1h 54min
87444,Elektra Luxx (2010),Comedy,Sebastian Gutierrez,1h 44min
87483,Mr. Popper's Penguins (2011),Comedy,Mark Waters,1h 34min
87485,Bad Teacher (2011),Comedy,Jake Kasdan,1h 32min
87520,Transformers: Dark of the Moon (2011),Action|Adventure|Sci-Fi|War|IMAX,Michael Bay,2h 34min
87522,Larry Crowne (2011),Comedy|Drama|Romance,Tom Hanks,1h 38min
87529,Your Highness (2011),Action|Adventure|Comedy|Fantasy,David Gordon Green,1h 42min
87660,Too Big to Fail (2011),Drama,Curtis Hanson,1h 39min
87785,Takers (2010),Action|Crime|Thriller,John Luessenhop,1h 47min
87834,My Life as McDull (Mak dau goo si) (2001),Animation|Comedy|Drama,Toe Yuen,1h 15min
87867,Zookeeper (2011),Comedy,Frank Coraci,1h 42min
87869,Horrible Bosses (2011),Comedy|Crime,Seth Gordon,1h 38min
87876,Cars 2 (2011),Adventure|Animation|Children|Comedy|IMAX,John Lasseter,1h 46min
87960,Between the Folds (2008),Documentary,Vanessa Gould,56min
88069,Delhi Belly (2011),Comedy|Crime,Abhinay Deo,1h 43min
88094,Upside Down: The Creation Records Story (2010),Documentary,Danny O'Connor,1h 41min
88108,Monte Carlo (2011),Adventure|Comedy|Romance,Thomas Bezucha,1h 49min
88125,Harry Potter and the Deathly Hallows: Part 2 (2011),Action|Adventure|Drama|Fantasy|Mystery|IMAX,David Yates,2h 10min
88129,Drive (2011),Crime|Drama|Film-Noir|Thriller,Nicolas Winding Refn,1h 40min
88140,Captain America: The First Avenger (2011),Action|Adventure|Sci-Fi|Thriller|War,Joe Johnston,2h 4min
88163,"Crazy, Stupid, Love. (2011)",Comedy|Drama|Romance,Glenn Ficarra,1h 58min
88179,One Day (2011),Drama|Romance,Lone Scherfig,1h 47min
88235,"Guard, The (2011)",Comedy|Crime,John Michael McDonagh,1h 36min
88267,Winnie the Pooh (2011),Animation|Children|Comedy,Stephen J. Anderson,1h 3min
88272,"Woman, The (2011)",Horror,Lucky McKee,1h 41min
88327,"New One-Armed Swordsman, The (Xin du bi dao) (1971)",Action|Drama|War,Cheh Chang,1h 38min
88345,Mike's New Car (2002),Animation|Comedy,Pete Docter,4min
88356,"Smurfs, The (2011)",Animation|Children|Comedy,Raja Gosnell,1h 43min
88405,Friends with Benefits (2011),Comedy|Romance,Will Gluck,1h 49min
88448,Paper Birds (Pájaros de papel) (2010),Comedy|Drama,Emilio Aragón,2h 2min
88515,Blitz (2011),Action|Crime|Thriller,Elliott Lester,1h 37min
88593,"Yellow Sea, The (a.k.a. The Murderer) (Hwanghae) (2010)",Crime|Drama|Thriller,Hong-jin Na,2h 37min
88672,Our Idiot Brother (2011),Comedy,Jesse Peretz,1h 30min
88697,SUBWAYStories: Tales from the Underground (1997),Drama,Bob Balaban,1h 20min
88699,Death Race 2 (2010),Action|Sci-Fi|Thriller,Roel Reiné,1h 40min
88744,Rise of the Planet of the Apes (2011),Action|Drama|Sci-Fi|Thriller,Rupert Wyatt,1h 45min
88746,Terri (2011),Comedy,Azazel Jacobs,1h 45min
88785,"Change-Up, The (2011)",Comedy,David Dobkin,1h 52min
88810,"Help, The (2011)",Drama,Tate Taylor,2h 26min
88812,30 Minutes or Less (2011),Action|Comedy|Crime,Ruben Fleischer,1h 23min
