movieId|title|Main_director|Duration|releaseYear|movieURL
99910|Last Stand, The (2013)|Jee-woon Kim|107|2013|https://m.media-amazon.com/images/M/MV5BODc4NjI0OTYwNl5BMl5BanBnXkFtZTcwOTYwODQ3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg
99917|Upstream Color (2013)|Shane Carruth|96|2013|https://m.media-amazon.com/images/M/MV5BMTQzMzQ4MDAyNF5BMl5BanBnXkFtZTcwNzE0MDk3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg
99992|Shadow Dancer (2012)|James Marsh|101|2012|https://m.media-amazon.com/images/M/MV5BNTdjZWZhOWEtNzEzOS00OGQwLWIwMzEtNmFhMGQ0Y2ZlYTg2XkEyXkFqcGdeQXVyMTA4NjE0NjEy._V1_UX182_CR0,0,182,268_AL_.jpg
100044|Human Planet (2011)|John Hurt|50|2011|https://m.media-amazon.com/images/M/MV5BMjdhZjQzYjYtM2FmNS00Y2ExLThjODEtZGQzY2M3OWYzYzc0XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR3,0,182,268_AL_.jpg
100068|Comme un chef (2012)|Daniel Cohen|84|2012|https://m.media-amazon.com/images/M/MV5BOTZmMWYwMWQtNjk0Ny00ZTI4LTkxODAtZTA4OTE2NjhlNmRmXkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_UY268_CR2,0,182,268_AL_.jpg
100083|Movie 43 (2013)|Elizabeth Banks|94|2013|https://m.media-amazon.com/images/M/MV5BMTg4NzQ3NDM1Nl5BMl5BanBnXkFtZTcwNjEzMjM3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg
100106|Pervert's Guide to Ideology, The (2012)|Sophie Fiennes|136|2013|https://m.media-amazon.com/images/M/MV5BMjIxODY1ODEzNV5BMl5BanBnXkFtZTgwMjQ0MTg0MDE@._V1_UX182_CR0,0,182,268_AL_.jpg
100159|Sightseers (2012)|Ben Wheatley|88|2012|https://m.media-amazon.com/images/M/MV5BMTQ5ODAwNDAzOF5BMl5BanBnXkFtZTcwMDUyOTc0OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
100163|Hansel & Gretel: Witch Hunters (2013)|Tommy Wirkola|88|2013|https://m.media-amazon.com/images/M/MV5BMjA4MDQwODg2NV5BMl5BanBnXkFtZTcwNTc5ODc2OA@@._V1_UX182_CR0,0,182,268_AL_.jpg
100194|Jim Jefferies: Fully Functional (EPIX) (2012)|Jay Karas|61|2012|https://m.media-amazon.com/images/M/MV5BMTQ2ODMyNDg3OF5BMl5BanBnXkFtZTgwMDAwNzA2MDE@._V1_UX182_CR0,0,182,268_AL_.jpg
100226|Why Stop Now (2012)|Phil Dorling|85|2012|https://m.media-amazon.com/images/M/MV5BMTUxNDU0MzAwNF5BMl5BanBnXkFtZTcwMzU4ODgwOA@@._V1_UX182_CR0,0,182,268_AL_.jpg
100277|Tabu (2012)|Miguel Gomes|118|2012|https://m.media-amazon.com/images/M/MV5BMWU5NzdhNWEtZTg1Zi00ZTIxLTlmZDItYjc5NGZiODk4NzRhXkEyXkFqcGdeQXVyMTA4NjE0NjEy._V1_UX182_CR0,0,182,268_AL_.jpg
100302|Upside Down (2012)|Juan Solanas|109|2013|https://m.media-amazon.com/images/M/MV5BMTgzNzM4ODMwNV5BMl5BanBnXkFtZTcwNDU1MzEwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
100304|Liability, The (2012)|Craig Viveiros|82|2013|https://m.media-amazon.com/images/M/MV5BOGU1YmZhODEtNzI2MS00NDA3LWEyOWQtZDZiMGI4MTU0OTZhXkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_UY268_CR0,0,182,268_AL_.jpg
100306|Angst  (1983)|Gerald Kargl|87|1983|https://m.media-amazon.com/images/M/MV5BZWE5MmQ4MGYtNDcyMS00YTRhLTkxNDAtZWJhMzAzY2VlMjExXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
100326|Stand Up Guys (2012)|Fisher Stevens|95|2013|https://m.media-amazon.com/images/M/MV5BMTgwNjgyOTExMV5BMl5BanBnXkFtZTcwNTIzODA1OA@@._V1_UX182_CR0,0,182,268_AL_.jpg
100383|Side Effects (2013)|Steven Soderbergh|106|2013|https://m.media-amazon.com/images/M/MV5BMTc2MzY0NDAwOF5BMl5BanBnXkFtZTcwMTE1Mzc4OA@@._V1_UX182_CR0,0,182,268_AL_.jpg
100390|Identity Thief (2013)|Seth Gordon|111|2013|https://m.media-amazon.com/images/M/MV5BMTY3NzM5MTk2Nl5BMl5BanBnXkFtZTcwMDQ4MjQ3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg
100397|ABCs of Death, The (2012)|Kaare Andrews|129|2013|https://m.media-amazon.com/images/M/MV5BMjIzNTA0OTIxNV5BMl5BanBnXkFtZTcwMzA3MTM2Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg
100487|Beautiful Creatures (2013)|Richard LaGravenese|124|2013|https://m.media-amazon.com/images/M/MV5BMTQyMjYwODMwMl5BMl5BanBnXkFtZTcwODUwNzY5OA@@._V1_UX182_CR0,0,182,268_AL_.jpg
100498|Good Day to Die Hard, A (2013)|John Moore|98|2013|https://m.media-amazon.com/images/M/MV5BMTcwNzgyNzUzOV5BMl5BanBnXkFtZTcwMzAwOTA5OA@@._V1_UX182_CR0,0,182,268_AL_.jpg
100507|21 and Over (2013)|Jon Lucas|93|2013|https://m.media-amazon.com/images/M/MV5BMjI0NTExOTI0N15BMl5BanBnXkFtZTcwMDA0ODE3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg
100527|Safe Haven (2013)|Lasse Hallström|115|2013|https://m.media-amazon.com/images/M/MV5BMTg4MzcxODA3OV5BMl5BanBnXkFtZTcwMTYzNDkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
100553|Frozen Planet (2011)|David Attenborough|333|2012|https://m.media-amazon.com/images/M/MV5BOGM5YWU2N2QtYjVhZi00MzYyLTk0ODctYmVlNDZlMjU5N2Q5XkEyXkFqcGdeQXVyMzU3MTc5OTE@._V1_UY268_CR0,0,182,268_AL_.jpg
100556|Act of Killing, The (2012)|Joshua Oppenheimer|117|2013|https://m.media-amazon.com/images/M/MV5BNmZjMDgyMDgtYWI4OS00YjZkLWEyODktNzE0MmViOTFjMDA4XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX182_CR0,0,182,268_AL_.jpg
100579|Universal Soldier: Day of Reckoning (2012)|John Hyams|114|2012|https://m.media-amazon.com/images/M/MV5BMTM3ODMxMDY0MF5BMl5BanBnXkFtZTcwNDc3MTY0OA@@._V1_UY268_CR0,0,182,268_AL_.jpg
100611|Escape from Planet Earth (2013)|Cal Brunker|89|2014|https://m.media-amazon.com/images/M/MV5BMTQyMTk4NjkyMl5BMl5BanBnXkFtZTcwMzA2OTY4OA@@._V1_UX182_CR0,0,182,268_AL_.jpg
100714|Before Midnight (2013)|Richard Linklater|109|2013|https://m.media-amazon.com/images/M/MV5BMjA5NzgxODE2NF5BMl5BanBnXkFtZTcwNTI1NTI0OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
100737|Snitch (2013)|Ric Roman Waugh|112|2013|https://m.media-amazon.com/images/M/MV5BNTM4MTYzNjA3Nl5BMl5BanBnXkFtZTcwMzcyNDA5OA@@._V1_UX182_CR0,0,182,268_AL_.jpg
100810|Dark Skies (2013)|Scott Stewart|97|2013|https://m.media-amazon.com/images/M/MV5BMTcxNDE1OTgyOF5BMl5BanBnXkFtZTcwMTEyMzMxOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
100843|Oh Boy (A Coffee in Berlin) (2012)|Jan-Ole Gerster|86|2014|https://m.media-amazon.com/images/M/MV5BNDgzOTQxNzU1MV5BMl5BanBnXkFtZTgwNzE3MzM4MTE@._V1_UX182_CR0,0,182,268_AL_.jpg
100882|Journey to the West: Conquering the Demons (Daai wa sai you chi Chui mo chun kei) (2013)|Stephen Chow|110|2013|https://m.media-amazon.com/images/M/MV5BMTQzMzUxNzk0NV5BMl5BanBnXkFtZTgwMTEwOTE4MDE@._V1_UX182_CR0,0,182,268_AL_.jpg
100906|Maniac Cop 2 (1990)|William Lustig|90|1991|https://m.media-amazon.com/images/M/MV5BMjdkMGU0ZjAtMTIzZC00YjlkLWExZjMtOGE4ZjQyMDFmNmZlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR1,0,182,268_AL_.jpg
101025|Jack the Giant Slayer (2013)|Bryan Singer|114|2013|https://m.media-amazon.com/images/M/MV5BMjE1NDMxMjI0OV5BMl5BanBnXkFtZTcwMjQyMDExOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
101070|Wadjda (2012)|Haifaa Al-Mansour|98|2013|https://m.media-amazon.com/images/M/MV5BMjI4MzMyNzM2Ml5BMl5BanBnXkFtZTgwNDQ5MDgwMDE@._V1_UX182_CR0,0,182,268_AL_.jpg
101072|Unintentional Kidnapping of Mrs. Elfriede Ott, The (Die Unabsichtliche Entführung der Frau Elfriede Ott) (2010)|Andreas Prochaska|113|2010|https://m.media-amazon.com/images/M/MV5BOGM4ZmRkNjYtNGQ3OC00YmJmLWFiZjYtZjg2NDU0MTRlMzEwXkEyXkFqcGdeQXVyMzA3Njg4MzY@._V1_UY268_CR3,0,182,268_AL_.jpg
101074|Legend of Sleepy Hollow, The (1949)|Clyde Geronimi|34|1949|https://m.media-amazon.com/images/M/MV5BZjUyN2VmYzQtMjgwMy00MjBlLWEyMDMtOGM2YjhhYzY1YmVjXkEyXkFqcGdeQXVyNjAwODEzMTE@._V1_UY268_CR0,0,182,268_AL_.jpg
101076|G.I. Joe: Retaliation (2013)|Jon M. Chu|110|2013|https://m.media-amazon.com/images/M/MV5BNzk5ODM0OTQ0N15BMl5BanBnXkFtZTcwODg2ODE4OA@@._V1_UX182_CR0,0,182,268_AL_.jpg
101088|Stoker (2013)|Chan-wook Park|99|2013|https://m.media-amazon.com/images/M/MV5BMjI3MTM5ODI5MV5BMl5BanBnXkFtZTcwMjE1Mzc4OA@@._V1_UX182_CR0,0,182,268_AL_.jpg
101112|Oz the Great and Powerful (2013)|Sam Raimi|130|2013|https://m.media-amazon.com/images/M/MV5BMjMyMzQ1ODM1MF5BMl5BanBnXkFtZTcwMjE2MTQxOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
101142|Croods, The (2013)|Kirk DeMicco|98|2013|https://m.media-amazon.com/images/M/MV5BMTcyOTc2OTA1Ml5BMl5BanBnXkFtZTcwOTI1MjkzOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
101283|Incredible Burt Wonderstone, The (2013)|Don Scardino|100|2013|https://m.media-amazon.com/images/M/MV5BMTk3MDkxMDAyN15BMl5BanBnXkFtZTcwODY5NzQyOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
101360|Call, The (2013)|Brad Anderson|96|2013|https://m.media-amazon.com/images/M/MV5BMjExNDkzNjAwOV5BMl5BanBnXkFtZTcwMDMzMzQwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
101362|Olympus Has Fallen (2013)|Antoine Fuqua|119|2013|https://m.media-amazon.com/images/M/MV5BNTU0NmY4MWYtNzRlMS00MDkxLWJkODYtOTM3NGI2ZDc1NTJhXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg
101415|First Time, The (2012)|Jonathan Kasdan|95|2013|https://m.media-amazon.com/images/M/MV5BMjMxNDI1OTY5NF5BMl5BanBnXkFtZTcwMDExOTY1OA@@._V1_UX182_CR0,0,182,268_AL_.jpg
101423|Mezzo Forte (1998)|Tomoko Kotani|80|2000|https://m.media-amazon.com/images/M/MV5BMTgxMzkxMzE5M15BMl5BanBnXkFtZTcwNTU3MzIzMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg
101525|Place Beyond the Pines, The (2012)|Derek Cianfrance|140|2013|https://m.media-amazon.com/images/M/MV5BMjc1OTEwNjU4N15BMl5BanBnXkFtZTcwNzUzNDIwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
101529|Brass Teapot, The (2012)|Ramaa Mosley|101|2013|https://m.media-amazon.com/images/M/MV5BMTEyNDIxOTE3NDheQTJeQWpwZ15BbWU3MDI0ODE5OTg@._V1_UX182_CR0,0,182,268_AL_.jpg
101531|Phil Spector (2013)|David Mamet|92|2013|https://m.media-amazon.com/images/M/MV5BMjE2NDI4MTc3OF5BMl5BanBnXkFtZTcwMTYyNTgxOQ@@._V1_UY268_CR1,0,182,268_AL_.jpg
101577|Host, The (2013)|Andrew Niccol|125|2013|https://m.media-amazon.com/images/M/MV5BMjMwNDg1MTAzNV5BMl5BanBnXkFtZTcwNTk5ODI3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg
101612|Admission (2013)|Paul Weitz|108|2013|https://m.media-amazon.com/images/M/MV5BOTE2OTkwNzg5Ml5BMl5BanBnXkFtZTcwOTY0NzQ3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg
101739|Evil Dead (2013)|Fede Alvarez|91|2013|https://m.media-amazon.com/images/M/MV5BYzk2ZTVhOWMtMWQxYS00OWQzLWFmY2QtODQ4NGFmNGQxZWVmXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UX182_CR0,0,182,268_AL_.jpg
101741|Trance (2013)|Danny Boyle|101|2013|https://m.media-amazon.com/images/M/MV5BMjMzNjU1MTg5NF5BMl5BanBnXkFtZTcwMTExMTcwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
101765|Perfect Plan, A (Plan parfait, Un) (2012)|Pascal Chaumeil|104|2014|https://m.media-amazon.com/images/M/MV5BMTY5MjYxNzUzMl5BMl5BanBnXkFtZTcwMDI1NjAzOQ@@._V1_UY268_CR7,0,182,268_AL_.jpg
101864|Oblivion (2013)|Joseph Kosinski|124|2013|https://m.media-amazon.com/images/M/MV5BMTQwMDY0MTA4MF5BMl5BanBnXkFtZTcwNzI3MDgxOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
101884|Dark Tide (2012)|John Stockwell|114|2012|https://m.media-amazon.com/images/M/MV5BMTc4NTUxOTc3NV5BMl5BanBnXkFtZTcwNDkwOTgzNw@@._V1_UX182_CR0,0,182,268_AL_.jpg
101895|42 (2013)|Brian Helgeland|128|2013|https://m.media-amazon.com/images/M/MV5BMTQwMDU4MDI3MV5BMl5BanBnXkFtZTcwMjU1NDgyOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
101962|Wolf Children (Okami kodomo no ame to yuki) (2012)|Mamoru Hosoda|117|2013|https://m.media-amazon.com/images/M/MV5BYzQxNDZhNDUtNDUwOC00NjQyLTg2OWUtZWVlYThjYjYyMTc2XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR3,0,182,268_AL_.jpg
101973|Disconnect (2012)|Henry Alex Rubin|115|2013|https://m.media-amazon.com/images/M/MV5BOWQ4ZmFiMmItZjliNS00M2VlLTg0ZGUtY2NjOGNhMTVjY2M0XkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_UX182_CR0,0,182,268_AL_.jpg
102007|Invincible Iron Man, The (2007)|Patrick Archibald|83|2007|https://m.media-amazon.com/images/M/MV5BOGRmZDg1YjMtMDA5YS00OTFjLTgyMjQtNDgzNTIyNzAwZDg0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR2,0,182,268_AL_.jpg
102025|Yongary: Monster from the Deep (1967)|Ki-duk Kim|80|1967|https://m.media-amazon.com/images/M/MV5BNGM4NWQzM2ItYzg1Mi00NjkxLTk0ODgtZmI5ZjI2MmRlMjY0XkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1_UY268_CR4,0,182,268_AL_.jpg
102033|Pain & Gain (2013)|Michael Bay|129|2013|https://m.media-amazon.com/images/M/MV5BMTU0NDE5NTU0OV5BMl5BanBnXkFtZTcwMzI1OTMzOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
102058|Hulk Vs. (2009)|Sam Liu|82|2009|https://m.media-amazon.com/images/M/MV5BMTc1NzMzMzU4Nl5BMl5BanBnXkFtZTcwNTQ3NDYwNQ@@._V1_UY268_CR5,0,182,268_AL_.jpg
102066|Resolution (2012)|Justin Benson|93|2013|https://m.media-amazon.com/images/M/MV5BMTY1OTI0NjcyM15BMl5BanBnXkFtZTcwOTc1NzI5OA@@._V1_UY268_CR1,0,182,268_AL_.jpg
102070|Grabbers (2012)|Jon Wright|94|2012|https://m.media-amazon.com/images/M/MV5BMjIzMjE4NTY2Nl5BMl5BanBnXkFtZTcwNTM1NTk4OQ@@._V1_UY268_CR0,0,182,268_AL_.jpg
102084|Justice League: Doom (2012) |Lauren Montgomery|75|2012|https://m.media-amazon.com/images/M/MV5BOTFlMzdkMDgtNzJmZC00ZmE3LThkYzktNGZmNmMzZmNhYmY5XkEyXkFqcGdeQXVyNDYwMjI1MzI@._V1_UY268_CR4,0,182,268_AL_.jpg
102088|Grandmaster, The (Yi dai zong shi) (2013)|Kar-Wai Wong|130|2014|https://m.media-amazon.com/images/M/MV5BZTRiM2VmZTctY2Y0Ni00ZWJmLTg3MGUtMDA3ZmVkYWFkNzJhXkEyXkFqcGdeQXVyMjQ2MTk1OTE@._V1_UX182_CR0,0,182,268_AL_.jpg
102123|This Is the End (2013)|Evan Goldberg|107|2013|https://m.media-amazon.com/images/M/MV5BMTQxODE3NjM1Ml5BMl5BanBnXkFtZTcwMzkzNjc4OA@@._V1_UX182_CR0,0,182,268_AL_.jpg
102125|Iron Man 3 (2013)|Shane Black|130|2013|https://m.media-amazon.com/images/M/MV5BMjE5MzcyNjk1M15BMl5BanBnXkFtZTcwMjQ4MjcxOQ@@._V1_UY268_CR3,0,182,268_AL_.jpg
102165|English Teacher, The (2013)|Craig Zisk|93|2013|https://m.media-amazon.com/images/M/MV5BMTU2MjIwNDA5MF5BMl5BanBnXkFtZTcwMjU2NzEzOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
102194|Mud (2012)|Jeff Nichols|130|2013|https://m.media-amazon.com/images/M/MV5BMTU2MzcyODgyNV5BMl5BanBnXkFtZTcwNTc4MDYwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
102217|Bill Hicks: Revelations (1993)|Chris Bould|57|1993|https://m.media-amazon.com/images/M/MV5BMjM1OTAwMDE3N15BMl5BanBnXkFtZTgwNjkzMzYwNzE@._V1_UY268_CR9,0,182,268_AL_.jpg
102278|Pawn (2013)|David A. Armstrong|88|2013|https://m.media-amazon.com/images/M/MV5BMTg4NTcwMzM4N15BMl5BanBnXkFtZTcwOTIyOTkyOQ@@._V1_UY268_CR4,0,182,268_AL_.jpg
102338|Shaolin Temple (Shao Lin si) (1976)|Cheh Chang|126|1976|https://m.media-amazon.com/images/M/MV5BMGMwYTE3ZjYtOTczNC00MTViLWFjZTEtYmVjYmI3MTk3M2NlXkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_UX182_CR0,0,182,268_AL_.jpg
102378|Syrup (2013)|Aram Rappaport|90|2013|https://m.media-amazon.com/images/M/MV5BMjA3NzYzMDI1MF5BMl5BanBnXkFtZTcwMDE1NTI0OQ@@._V1_UY268_CR3,0,182,268_AL_.jpg
102407|Great Gatsby, The (2013)|Baz Luhrmann|143|2013|https://m.media-amazon.com/images/M/MV5BMTkxNTk1ODcxNl5BMl5BanBnXkFtZTcwMDI1OTMzOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
102445|Star Trek Into Darkness (2013)|J.J. Abrams|132|2013|https://m.media-amazon.com/images/M/MV5BMTk2NzczOTgxNF5BMl5BanBnXkFtZTcwODQ5ODczOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
102481|Internship, The (2013)|Shawn Levy|119|2013|https://m.media-amazon.com/images/M/MV5BMjM1MzczMDgwOV5BMl5BanBnXkFtZTcwMDM4NjM2OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
102590|Darkon (2006)|Luke Meyer|93|2006|https://m.media-amazon.com/images/M/MV5BMTMyNjQ5Nzg2N15BMl5BanBnXkFtZTcwMjE3MTA0MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
102602|Mimino (1977)|Georgiy Daneliya|95|1978|https://m.media-amazon.com/images/M/MV5BYzFmMDYwMGItNGEyMC00YTk2LWI5YzUtZTA1ZTY3ZTA0MzFkXkEyXkFqcGdeQXVyMTk0NjM1ODQ@._V1_UX182_CR0,0,182,268_AL_.jpg
102666|Ivan Vasilievich: Back to the Future (Ivan Vasilievich menyaet professiyu) (1973)|Leonid Gaidai|93|1973|https://m.media-amazon.com/images/M/MV5BYWU1NGI4ZWQtYjZiMC00NjU2LWJhNDEtMmY3NzY1ZmNiMGUxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjMxMjkwMjI@._V1_UY268_CR4,0,182,268_AL_.jpg
102684|Only God Forgives (2013)|Nicolas Winding Refn|90|2013|https://m.media-amazon.com/images/M/MV5BMzE5NzcxMTk5NF5BMl5BanBnXkFtZTcwNjE2MDg2OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
102686|Hangover Part III, The (2013)|Todd Phillips|100|2013|https://m.media-amazon.com/images/M/MV5BMTA0NjE1MzMzODheQTJeQWpwZ15BbWU3MDY4MTQ3Mzk@._V1_UX182_CR0,0,182,268_AL_.jpg
102716|Fast & Furious 6 (Fast and the Furious 6, The) (2013)|Justin Lin|130|2013|https://m.media-amazon.com/images/M/MV5BMTM3NTg2NDQzOF5BMl5BanBnXkFtZTcwNjc2NzQzOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
102720|Epic (2013)|Chris Wedge|102|2013|https://m.media-amazon.com/images/M/MV5BMTgyNDYwNzE5NV5BMl5BanBnXkFtZTcwMzUyODM5OA@@._V1_UX182_CR0,0,182,268_AL_.jpg
102735|Captain America (1979)|Rod Holcomb|97|1979|https://m.media-amazon.com/images/M/MV5BZmFkZWE5ODYtNjVjNC00MWYwLWJlNTgtODRlMTcyMmQwM2IxXkEyXkFqcGdeQXVyMTYxNjkxOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
102742|Tie Xi Qu: West of the Tracks (Tiexi qu) (2003)|Bing Wang|551|2004|https://m.media-amazon.com/images/M/MV5BMTc4NjMxNjk0Nl5BMl5BanBnXkFtZTcwNTIwMTgyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg
102747|Rink, The (1916)|Charles Chaplin|30|1916|https://m.media-amazon.com/images/M/MV5BYTViN2ZjMjQtYjlhYy00NTc5LWE5YzctNmZjYTcyNmE3ZDIxXkEyXkFqcGdeQXVyNDE5MTU2MDE@._V1_UY268_CR1,0,182,268_AL_.jpg
102749|Captain America II: Death Too Soon (1979)|Ivan Nagy|83|1979|https://m.media-amazon.com/images/M/MV5BMTI1NTcyMzYzN15BMl5BanBnXkFtZTcwNzExMDQyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
102760|Down Terrace (2009)|Ben Wheatley|93|2010|https://m.media-amazon.com/images/M/MV5BMTc0NTczMTc1Nl5BMl5BanBnXkFtZTcwOTYwMTE5Mw@@._V1_UX182_CR0,0,182,268_AL_.jpg
102800|Frances Ha (2012)|Noah Baumbach|86|2013|https://m.media-amazon.com/images/M/MV5BOTY0NDQ2NzQ2N15BMl5BanBnXkFtZTcwMTU0OTkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
102802|Lords of Salem, The (2012)|Rob Zombie|101|2013|https://m.media-amazon.com/images/M/MV5BMjA2NTc5Njc4MV5BMl5BanBnXkFtZTcwNTYzMTcwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
102819|Behind the Candelabra (2013)|Steven Soderbergh|118|2013|https://m.media-amazon.com/images/M/MV5BMTg0OTY2OTM0OF5BMl5BanBnXkFtZTcwMTk4OTQ1OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
102823|As I Was Moving Ahead Occasionally I Saw Brief Glimpses of Beauty (2000)|Jonas Mekas|288|2000|https://m.media-amazon.com/images/M/MV5BMGQ4ODY4YzAtNTRmMi00ZTFjLWI5OWUtMTEyYjNlNDljMThkXkEyXkFqcGdeQXVyMjM3ODA2NDQ@._V1_UY268_CR7,0,182,268_AL_.jpg
102852|With Great Power: The Stan Lee Story (2012)|Terry Dougas|80|2011|https://m.media-amazon.com/images/M/MV5BM2UyYWY2NjQtNGQ0Ny00ZDE3LTg0ODctNzE0NTc2NTViZjFkXkEyXkFqcGdeQXVyNDA1NDA2NTk@._V1_UY268_CR4,0,182,268_AL_.jpg
102880|After Earth (2013)|M. Night Shyamalan|100|2013|https://m.media-amazon.com/images/M/MV5BMTY3MzQyMjkwMl5BMl5BanBnXkFtZTcwMDk2OTE0OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
102903|Now You See Me (2013)|Louis Leterrier|115|2013|https://m.media-amazon.com/images/M/MV5BMTY0NDY3MDMxN15BMl5BanBnXkFtZTcwOTM5NzMzOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
102984|Inhuman Resources (Redd Inc.) (2012)|Daniel Krige|93|2012|https://m.media-amazon.com/images/M/MV5BMjA1NDUzODU0M15BMl5BanBnXkFtZTcwNDcyMzY1OA@@._V1_UY268_CR2,0,182,268_AL_.jpg
102993|Way, Way Back, The (2013)|Nat Faxon|103|2013|https://m.media-amazon.com/images/M/MV5BNTU5ODk5NDg0Nl5BMl5BanBnXkFtZTcwNzQwMjI1OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
103027|Much Ado About Nothing (2012)|Joss Whedon|109|2013|https://m.media-amazon.com/images/M/MV5BMTgxNjQ0MjAwMl5BMl5BanBnXkFtZTcwNjI1NDEyOQ@@._V1_UY268_CR9,0,182,268_AL_.jpg
103042|Man of Steel (2013)|Zack Snyder|143|2013|https://m.media-amazon.com/images/M/MV5BMTk5ODk1NDkxMF5BMl5BanBnXkFtZTcwNTA5OTY0OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
103048|Kings of Summer, The (2013)|Jordan Vogt-Roberts|95|2013|https://m.media-amazon.com/images/M/MV5BMTc3ODA1NTI0MV5BMl5BanBnXkFtZTcwOTE4OTUzOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
103075|Purge, The (2013)|James DeMonaco|85|2013|https://m.media-amazon.com/images/M/MV5BMTQzNTcwODEyM15BMl5BanBnXkFtZTcwMjM1MDI0OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
103085|Rapture-Palooza (2013)|Paul Middleditch|85|2013|https://m.media-amazon.com/images/M/MV5BMjE3NjM3MzQ2OV5BMl5BanBnXkFtZTcwNTI3MzM1OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
103107|20 Feet from Stardom (Twenty Feet from Stardom) (2013)|Morgan Neville|91|2014|https://m.media-amazon.com/images/M/MV5BMTQxNDY2NjMwNF5BMl5BanBnXkFtZTcwNzExMDg0OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
103137|Bling Ring, The (2013)|Sofia Coppola|90|2013|https://m.media-amazon.com/images/M/MV5BMTQzMTgwMzQxN15BMl5BanBnXkFtZTcwOTcwNTY0OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
103141|Monsters University (2013)|Dan Scanlon|104|2013|https://m.media-amazon.com/images/M/MV5BMTUyODgwMDU3M15BMl5BanBnXkFtZTcwOTM4MjcxOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
103171|Schlussmacher (2013)|Matthias Schweighöfer|110|2013|https://m.media-amazon.com/images/M/MV5BMTQ3OTI0MTM5OF5BMl5BanBnXkFtZTgwNzQ5MzM1MDE@._V1_UY268_CR9,0,182,268_AL_.jpg
